   ,CRADNO,QHAREAID,SEX,AGEGROUP,NUM,qu
38510,36,440304004,1,40,169,440304
38511,42,440304004,1,35,284,440304
38512,23,440304004,2,10,9,440304
38513,61,440304004,1,20,143,440304
38514,34,440304004,2,20,152,440304
38515,42,440304004,1,60,58,440304
38516,52,440304004,1,25,112,440304
38517,36,440304004,2,40,105,440304
38518,32,440304004,2,50,12,440304
38519,32,440304004,1,35,40,440304
38520,41,440304004,1,60,20,440304
38521,65,440304004,1,30,13,440304
38522,33,440304004,1,20,31,440304
38523,22,440304004,1,35,43,440304
38524,37,440304004,1,45,32,440304
38525,61,440304004,2,50,26,440304
38526,20,440304004,2,1,2,440304
38527,23,,2,15,4,
38528,53,440304004,2,30,17,440304
38529,23,440304004,1,30,86,440304
38530,32,440304004,1,20,69,440304
38531,46,440304004,1,20,109,440304
38532,21,440304004,2,20,42,440304
38533,无,440304004,1,5,42,440304
38534,53,440304004,2,20,59,440304
38535,61,440304004,1,5,10,440304
38536,52,440304004,1,30,56,440304
38537,37,440304004,1,5,14,440304
38538,35,440304004,1,5,17,440304
38539,15,440304004,2,45,7,440304
38540,65,440304004,2,50,3,440304
38541,41,440304004,2,1,44,440304
38542,23,440304004,2,45,50,440304
38543,61,440304004,2,80,1,440304
38544,34,440304004,2,15,21,440304
38545,62,440304004,2,75,2,440304
38546,41,440304004,1,65,11,440304
38547,23,440304004,1,35,66,440304
38548,61,440304004,1,80,1,440304
38549,65,440304004,1,35,9,440304
38550,23,440304004,1,75,5,440304
38551,33,440304004,1,10,6,440304
38552,62,440304004,1,40,10,440304
38553,无,440304004,1,65,1,440304
38554,13,440304003,1,10,1,440304
38555,14,440304004,1,60,3,440304
38556,34,440304004,2,60,13,440304
38557,53,440304004,1,1,2,440304
38558,暂无,440304004,2,1,2,440304
38559,21,440304004,1,1,3,440304
38560,14,440304004,2,1,3,440304
38561,36,440304004,1,10,26,440304
38562,42,440304004,2,75,12,440304
38563,20,440304003,1,0,1,440304
38564,13,440304004,1,15,5,440304
38565,52,440304004,1,55,7,440304
38566,33,440304004,2,5,8,440304
38567,33,440304004,2,40,14,440304
38568,41,440304004,2,70,5,440304
38569,11,440304004,2,45,3,440304
38570,32,440304004,1,5,4,440304
38571,35,440304004,2,70,2,440304
38572,33,440304004,1,5,3,440304
38573,42,440304004,1,0,6,440304
38574,12,440304004,2,45,2,440304
38575,46,440304004,1,65,3,440304
38576,61,440304004,1,15,18,440304
38577,无,440304004,2,75,2,440304
38578,52,440304004,1,45,20,440304
38579,61,440304004,2,15,15,440304
38580,44,440304004,2,85,5,440304
38581,64,440304004,1,20,3,440304
38582,22,440304004,1,5,3,440304
38583,44,440304004,1,75,18,440304
38584,15,440304004,2,70,1,440304
38585,22,440304004,1,65,5,440304
38586,",",440304004,1,1,1,440304
38587,32,440304004,2,75,4,440304
38588,33,440304004,2,55,7,440304
38589,14,440304004,2,55,3,440304
38590,44,440317001,2,15,1093,440317
38591,62,440304004,1,85,1,440304
38592,62,440304004,2,50,8,440304
38593,65,440304004,2,30,7,440304
38594,1,440304004,2,1,1,440304
38595,暂无,440304004,2,0,2,440304
38596,52,440304004,2,65,1,440304
38597,53,440304004,2,5,2,440304
38598,一,440304004,2,1,1,440304
38599,52,440304004,2,50,13,440304
38600,45,440304004,1,70,3,440304
38601,54,440304004,2,35,1,440304
38602,33,440304004,1,70,1,440304
38603,31,440304004,1,60,1,440304
38604,45,440306010,2,35,1,440306
38605,35,440304004,1,0,2,440304
38606,64,440304004,1,10,1,440304
38607,42,440304004,1,85,1,440304
38608,无,,2,0,51,
38609,35,440304004,2,75,1,440304
38610,31,440304004,2,35,2,440304
38611,53,,1,35,17,
38612,无,440304004,2,60,4,440304
38613,34,440304004,1,75,1,440304
38614,14,440304004,1,5,1,440304
38615,14,440304004,2,75,1,440304
38616,62,440304004,2,1,1,440304
38617,15,440304004,1,5,2,440304
38618,44,440304006,2,60,109,440304
38619,44,440304006,2,45,227,440304
38620,36,440304006,1,1,38,440304
38621,31,440304006,2,60,1,440304
38622,34,440304006,2,25,56,440304
38623,51,440304006,2,45,133,440304
38624,41,440304006,2,40,34,440304
38625,41,440304006,2,25,164,440304
38626,22,440304006,2,40,13,440304
38627,23,440304006,2,35,27,440304
38628,51,440304006,2,80,1,440304
38629,36,440304006,2,40,68,440304
38630,23,440304006,2,45,23,440304
38631,43,440304006,1,35,155,440304
38632,37,440304006,1,30,51,440304
38633,44,440304006,1,5,194,440304
38634,51,440304006,2,20,123,440304
38635,42,440304006,2,20,246,440304
38636,37,440304006,1,1,8,440304
38637,41,440304006,1,1,30,440304
38638,37,440304006,1,20,18,440304
38639,53,440304006,1,25,23,440304
38640,61,440304006,1,40,30,440304
38641,46,440304006,1,30,16,440304
38642,37,440304006,1,10,5,440304
38643,36,440304006,2,45,71,440304
38644,61,440304006,2,55,11,440304
38645,13,440304006,1,30,24,440304
38646,34,440304006,1,5,15,440304
38647,43,440304006,1,55,54,440304
38648,61,440304006,1,35,31,440304
38649,13,440304006,1,25,40,440304
38650,41,440304006,2,10,12,440304
38651,61,440304006,2,30,31,440304
38652,36,440304006,2,15,62,440304
38653,44,440304006,1,65,55,440304
38654,32,440304006,1,25,34,440304
38655,45,440304006,2,20,139,440304
38656,43,440304006,2,60,76,440304
38657,35,440304006,2,5,10,440304
38658,37,440304006,2,50,14,440304
38659,22,440304006,2,35,21,440304
38660,52,440304006,2,25,30,440304
38661,33,440304006,1,25,16,440304
38662,14,440304006,1,35,12,440304
38663,61,440304006,2,20,31,440304
38664,15,440304006,2,25,8,440304
38665,23,440304006,2,20,60,440304
38666,50,440304006,1,0,1,440304
38667,11,440304006,1,40,4,440304
38668,34,440304006,1,10,12,440304
38669,22,440304006,2,30,21,440304
38670,53,440304006,1,50,2,440304
38671,35,440304006,1,70,2,440304
38672,53,440304006,2,15,3,440304
38673,34,440304006,1,65,9,440304
38674,51,440304006,1,5,26,440304
38675,50,440304006,1,30,13,440304
38676,51,440304006,2,75,3,440304
38677,34,440304006,1,25,69,440304
38678,22,440304006,2,60,10,440304
38679,41,440304006,1,55,22,440304
38680,23,440304006,1,45,26,440304
38681,63,440304006,1,30,4,440304
38682,50,440304006,1,5,12,440304
38683,65,440304006,1,60,3,440304
38684,23,440304006,1,50,23,440304
38685,35,440304006,2,0,1,440304
38686,15,440304006,2,35,5,440304
38687,无证,440304006,1,0,11,440304
38688,52,440304006,1,15,11,440304
38689,46,440304006,2,45,2,440304
38690,33,440304006,1,40,8,440304
38691,35,440304006,1,45,10,440304
38692,34,440304006,1,80,1,440304
38693,13,440304006,2,55,6,440304
38694,62,440304006,1,45,7,440304
38695,37,440304006,1,65,4,440304
38696,63,440304006,2,5,1,440304
38697,61,440304006,2,40,21,440304
38698,32,440304006,2,15,3,440304
38699,20,440304006,2,0,1,440304
38700,34,440304006,1,1,7,440304
38701,45,440304006,1,55,11,440304
38702,33,440304006,2,30,10,440304
38703,15,440304006,1,25,12,440304
38704,45,440304006,2,55,16,440304
38705,23,440304006,2,15,6,440304
38706,63,440304006,1,20,5,440304
38707,21,440304006,1,35,18,440304
38708,45,440304006,2,0,2,440304
38709,22,440304006,1,15,1,440304
38710,21,440304006,2,45,7,440304
38711,15,440304006,2,45,4,440304
38712,13,440304006,2,60,7,440304
38713,32,440304006,1,1,4,440304
38714,42,440304006,2,70,7,440304
38715,22,440304006,2,70,4,440304
38716,64,440304006,2,1,2,440304
38717,46,440304006,1,80,1,440304
38718,无,440304006,1,75,1,440304
38719,63,440304006,1,35,3,440304
38720,53,440304006,1,60,3,440304
38721,22,440304006,2,5,7,440304
38722,13,440304006,1,10,1,440304
38723,23,440304006,2,70,2,440304
38724,11,440304006,2,15,1,440304
38725,15,440304006,2,5,3,440304
38726,31,440304006,2,75,1,440304
38727,11,440304006,2,5,1,440304
38728,21,440304006,1,70,2,440304
38729,23,440304006,1,75,2,440304
38730,14,440304006,2,10,1,440304
38731,31,440304006,1,40,4,440304
38732,41,,1,60,10,
38733,无,440304008,1,1,45,440304
38734,36,440304008,1,25,69,440304
38735,43,440304008,1,40,75,440304
38736,36,440304008,2,5,8,440304
38737,36,440304008,2,25,56,440304
38738,32,440304008,1,40,23,440304
38739,44,440304008,2,45,126,440304
38740,43,440304008,2,50,43,440304
38741,44,440304008,1,50,79,440304
38742,43,440304008,2,35,61,440304
38743,15,440304006,1,5,2,440304
38744,无,440304008,2,1,52,440304
38745,35,440304008,2,20,17,440304
38746,14,440304006,2,45,1,440304
38747,51,440304008,2,15,36,440304
38748,41,440304008,2,35,27,440304
38749,31,440304006,1,85,1,440304
38750,51,440304008,1,25,46,440304
38751,43,440304008,2,30,106,440304
38752,61,440304008,1,45,28,440304
38753,45,440304008,2,15,39,440304
38754,42,440304008,2,65,17,440304
38755,45,440304008,2,60,9,440304
38756,21,440304008,1,40,10,440304
38757,42,440304008,1,55,24,440304
38758,36,440304008,2,40,21,440304
38759,42,440304008,2,20,135,440304
38760,36,440304008,1,45,12,440304
38761,无,440304008,1,5,14,440304
38762,63,440304006,1,40,1,440304
38763,12,440304008,1,0,6,440304
38764,无,440304008,1,80,1,440304
38765,无号,440304006,2,1,1,440304
38766,52,440304008,2,15,19,440304
38767,36,440304008,2,15,17,440304
38768,34,440304008,2,70,4,440304
38769,41,440304008,1,60,14,440304
38770,41,440304008,2,5,9,440304
38771,33,440304008,1,40,6,440304
38772,54,440304006,1,50,1,440304
38773,46,440304008,2,25,6,440304
38774,42,440304008,1,1,8,440304
38775,51,440304008,2,35,28,440304
38776,21,440304008,1,50,7,440304
38777,31,440304008,2,45,3,440304
38778,62,440304008,1,20,16,440304
38779,21,440304008,2,25,11,440304
38780,43,440304008,1,75,4,440304
38781,61,440304008,1,15,7,440304
38782,50,440304008,2,20,18,440304
38783,33,440304008,2,15,3,440304
38784,13,440304008,1,60,2,440304
38785,52,440304008,2,30,6,440304
38786,22,440304008,2,45,8,440304
38787,15,440304008,2,65,2,440304
38788,44,440304008,2,75,18,440304
38789,43,440304008,1,65,17,440304
38790,52,440304008,2,35,7,440304
38791,无,440304008,2,5,8,440304
38792,52,440304008,2,25,14,440304
38793,37,440304008,1,60,5,440304
38794,64,440304008,2,55,1,440304
38795,61,440304008,1,75,2,440304
38796,41,440304008,2,80,3,440304
38797,35,440304008,1,15,4,440304
38798,41,440304008,2,60,12,440304
38799,11,440304008,1,35,1,440304
38800,15,440304008,2,45,2,440304
38801,62,440304008,1,35,8,440304
38802,61,440304008,1,5,5,440304
38803,62,440304008,1,40,5,440304
38804,44,440304008,2,70,9,440304
38805,61,440304008,1,55,7,440304
38806,53,440304008,2,65,1,440304
38807,41,440304008,2,0,1,440304
38808,33,440304008,2,60,4,440304
38809,46,440304008,2,40,3,440304
38810,未上,440304008,2,1,1,440304
38811,51,440304008,2,85,1,440304
38812,44,440304008,1,70,9,440304
38813,0,440304008,1,1,4,440304
38814,37,440304008,2,5,3,440304
38815,45,440304008,1,60,5,440304
38816,35,440304008,1,65,1,440304
38817,无,440304008,1,75,2,440304
38818,12,440304008,2,25,2,440304
38819,34,440304008,2,1,2,440304
38820,21,440304008,1,45,7,440304
38821,62,440304008,1,45,4,440304
38822,0,440304008,2,5,2,440304
38823,65,440304008,2,65,1,440304
38824,35,440304008,1,0,2,440304
38825,65,440304008,2,20,4,440304
38826,15,440304008,2,80,1,440304
38827,63,440304008,2,20,5,440304
38828,64,440304008,1,25,2,440304
38829,13,440304008,2,40,2,440304
38830,11,440304008,1,70,4,440304
38831,35,440304008,1,55,1,440304
38832,11,440304008,2,70,2,440304
38833,22,440304008,1,1,1,440304
38834,46,440304008,2,1,1,440304
38835,14,440304008,2,75,1,440304
38836,51,440304005,2,40,261,440304
38837,51,440304005,2,35,179,440304
38838,44,440304005,1,40,722,440304
38839,42,440304005,2,45,226,440304
38840,35,440304005,1,65,5,440304
38841,41,440304005,2,30,97,440304
38842,43,440304005,1,25,207,440304
38843,34,440304005,1,35,62,440304
38844,44,440304005,2,40,723,440304
38845,51,440304005,2,20,87,440304
38846,44,440304005,2,65,72,440304
38847,14,440304005,2,1,5,440304
38848,50,440304005,1,30,8,440304
38849,无,440304005,1,1,51,440304
38850,35,440304005,2,25,35,440304
38851,42,440304005,1,30,158,440304
38852,22,440304005,2,25,38,440304
38853,37,440304005,2,25,35,440304
38854,43,440304005,1,20,125,440304
38855,21,440304005,1,50,37,440304
38856,50,440304005,1,20,15,440304
38857,23,440304005,2,30,61,440304
38858,21,440304005,2,40,46,440304
38859,50,440304005,2,25,50,440304
38860,62,440304005,2,50,31,440304
38861,35,440304005,2,50,12,440304
38862,51,440304005,2,55,72,440304
38863,44,440304005,1,60,86,440304
38864,44,440304005,2,55,165,440304
38865,22,440304005,2,10,7,440304
38866,42,440304005,1,55,52,440304
38867,33,440304005,1,25,17,440304
38868,23,440304005,1,50,39,440304
38869,45,440304005,1,30,77,440304
38870,34,440304005,2,35,65,440304
38871,51,440304005,2,1,18,440304
38872,33,440304005,2,60,9,440304
38873,63,440304005,2,35,8,440304
38874,35,440304005,2,5,8,440304
38875,52,440304005,1,50,19,440304
38876,43,440304005,2,65,40,440304
38877,35,440304005,1,55,8,440304
38878,64,440304005,1,10,1,440304
38879,33,440304005,2,30,38,440304
38880,62,440304005,2,40,33,440304
38881,11,440304005,1,55,14,440304
38882,23,440304005,1,30,32,440304
38883,44,440304005,1,1,77,440304
38884,46,440304008,1,60,1,440304
38885,53,440304005,2,30,24,440304
38886,46,440304005,1,45,4,440304
38887,12,440304005,1,10,2,440304
38888,43,440304005,1,15,53,440304
38889,52,440304005,2,1,2,440304
38890,41,440304005,2,55,32,440304
38891,51,440304005,2,5,25,440304
38892,23,440304005,1,35,52,440304
38893,45,440304005,1,25,103,440304
38894,42,440304005,2,55,66,440304
38895,32,440304005,1,35,57,440304
38896,22,440304005,1,20,13,440304
38897,41,440304005,2,5,13,440304
38898,65,440304005,2,50,7,440304
38899,53,440304008,2,15,1,440304
38900,61,440304008,2,80,1,440304
38901,45,440304005,2,60,12,440304
38902,36,440304005,1,1,16,440304
38903,21,440304005,1,55,15,440304
38904,62,440304005,2,15,9,440304
38905,31,440304005,1,45,39,440304
38906,44,440304005,1,80,20,440304
38907,37,440304005,2,55,15,440304
38908,31,440304008,1,30,1,440304
38909,33,440304005,1,30,22,440304
38910,43,440304005,1,1,15,440304
38911,63,440304005,2,15,1,440304
38912,23,440304005,2,45,36,440304
38913,21,440304005,2,80,2,440304
38914,13,440304005,2,20,11,440304
38915,12,440304008,2,65,1,440304
38916,15,440304005,1,5,1,440304
38917,52,440304005,2,50,23,440304
38918,52,440304005,2,60,6,440304
38919,32,440304005,2,65,13,440304
38920,14,440304005,2,15,3,440304
38921,33,440304005,1,20,10,440304
38922,43,440304005,2,0,2,440304
38923,65,440304005,2,20,5,440304
38924,14,440304005,2,10,3,440304
38925,65,440304005,2,15,1,440304
38926,45,440304005,1,75,1,440304
38927,41,440304005,1,55,24,440304
38928,14,440304008,2,60,1,440304
38929,53,440304005,2,5,3,440304
38930,65,440304005,1,50,8,440304
38931,36,440304005,1,5,27,440304
38932,46,440304005,1,60,4,440304
38933,45,440304005,1,10,5,440304
38934,23,440304005,1,1,3,440304
38935,65,,2,50,2,
38936,51,440305001,1,40,175,440305
38937,31,440304005,1,50,20,440304
38938,53,440304005,1,1,3,440304
38939,41,440304005,1,1,9,440304
38940,46,440304005,1,1,4,440304
38941,46,440304005,1,55,3,440304
38942,12,440304005,1,5,3,440304
38943,35,440304005,1,10,9,440304
38944,23,440304005,2,10,5,440304
38945,35,440304005,1,70,6,440304
38946,52,440304005,2,65,5,440304
38947,15,440304005,2,65,4,440304
38948,41,440304005,1,75,3,440304
38949,11,440304005,1,75,3,440304
38950,64,440304005,1,25,3,440304
38951,43,440304005,2,85,4,440304
38952,64,440304005,1,20,1,440304
38953,31,440304005,1,5,3,440304
38954,64,440304005,1,35,6,440304
38955,46,440304005,2,10,3,440304
38956,广字,440304005,1,35,1,440304
38957,33,440304005,2,75,1,440304
38958,20,440304005,2,10,2,440304
38959,13,440304005,1,70,3,440304
38960,20,440304005,1,5,2,440304
38961,44,,2,85,1,
38962,34,,2,50,5,
38963,15,,2,60,2,
38964,60,440304005,1,45,1,440304
38965,52,,2,55,2,
38966,65,440304005,1,85,3,440304
38967,61,440304005,1,80,2,440304
38968,44,440306001,1,40,2566,440306
38969,53,440304005,2,10,3,440304
38970,46,440304005,2,75,1,440304
38971,34,440304007,1,30,47,440304
38972,42,440304007,2,75,9,440304
38973,无,440304007,1,1,74,440304
38974,23,440304007,2,30,31,440304
38975,51,440304007,2,20,56,440304
38976,45,440304007,1,25,89,440304
38977,64,440304005,2,10,1,440304
38978,44,440304007,1,35,232,440304
38979,44,440304007,2,35,198,440304
38980,35,440304005,2,75,2,440304
38981,65,440304005,2,10,4,440304
38982,31,440304005,1,70,1,440304
38983,36,440304005,1,80,1,440304
38984,42,440304005,2,85,2,440304
38985,43,440304007,2,50,66,440304
38986,42,440304007,1,40,87,440304
38987,"P
",440304005,2,40,1,440304
38988,51,440304007,1,0,3,440304
38989,43,440304007,2,40,111,440304
38990,64,440304005,2,55,1,440304
38991,37,440304007,2,30,30,440304
38992,21,440304007,2,40,21,440304
38993,13,440304007,1,70,3,440304
38994,21,440304007,1,15,5,440304
38995,33,440304007,1,20,5,440304
38996,36,440304007,1,15,34,440304
38997,未上,440304005,1,0,1,440304
38998,33,440304007,1,35,13,440304
38999,43,440304007,1,60,31,440304
39000,61,440304007,2,65,7,440304
39001,14,440304007,1,35,6,440304
39002,11,440304007,2,40,10,440304
39003,42,440304007,1,20,115,440304
39004,34,440304007,2,25,51,440304
39005,44,440304007,1,10,90,440304
39006,41,440304007,2,40,46,440304
39007,50,440304007,2,5,10,440304
39008,33,440304005,1,85,1,440304
39009,43,440304007,1,40,108,440304
39010,21,440304007,1,45,12,440304
39011,42,440304007,2,60,42,440304
39012,32,440304007,1,20,20,440304
39013,13,440304007,1,65,4,440304
39014,41,440304007,1,45,36,440304
39015,61,440304007,2,50,25,440304
39016,53,440304007,1,40,3,440304
39017,33,440304007,2,25,5,440304
39018,41,440304007,2,50,28,440304
39019,23,440304007,2,65,7,440304
39020,42,440304007,1,10,12,440304
39021,33,440304007,1,30,13,440304
39022,13,440304007,2,20,6,440304
39023,23,440304007,2,50,10,440304
39024,62,440304007,2,25,20,440304
39025,61,440304007,2,15,11,440304
39026,22,440304007,2,45,9,440304
39027,15,440304007,2,30,8,440304
39028,61,440304007,2,1,5,440304
39029,45,440304007,2,70,1,440304
39030,64,440304007,1,60,3,440304
39031,37,440304007,1,65,6,440304
39032,15,440304007,1,75,2,440304
39033,64,440304007,2,60,2,440304
39034,22,440304007,2,10,1,440304
39035,22,440304007,1,60,13,440304
39036,13,440304007,2,50,7,440304
39037,22,440304007,1,30,17,440304
39038,41,440304007,2,15,22,440304
39039,35,440304007,2,50,4,440304
39040,51,440304007,2,15,29,440304
39041,35,440304007,1,45,13,440304
39042,65,440304007,1,25,4,440304
39043,12,440304007,1,45,3,440304
39044,44,440304007,2,0,4,440304
39045,34,440304007,2,50,17,440304
39046,62,440304007,1,65,6,440304
39047,32,440304007,1,5,9,440304
39048,0,440304007,2,5,3,440304
39049,34,440304007,2,75,10,440304
